Catalog / Data Sheet,Part No.,Status,Brand,Core Shape,Size (IEC62317) A x B x C,Dimm. A,Dimm. B,Dimm. C,Feature,Ferrite Material,Material Name,AL Value / (nH / N²),Core Loss / (W / set),Air Gap / mm,Initial Permeability μi,Saturation Magnetic Flux Density Bs / mT,Relative Loss Factor (Max.) (tanδ / μi) 10⁻⁶,Curie Temperature Tc(Min.) / °C,material_name,core_shape,A_L_clean,A_L_H_per_turn2,B_s_clean,B_s_T,gap_clean,gap_m,mu_i,Sigma_l_over_A_mm_inv,le_m,Ae_m2,Ve_m3
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_100_60_28_dg.pdf,B66894Y0080K188 (N88),Production,EPCOS,E DG,E 100/60/28DG,100.3,59.4,27.5,Low Loss,Mn-Zn,N88,80 ±10%,,,1600,390 (100°C),,260,N88,E DG,80,8e-08,390,0.39,,,1600,,0.274,0.000735,0.00020139000000000002
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_100_60_28_dg.pdf,B66894Y0100K188 (N88),Production,EPCOS,E DG,E 100/60/28DG,100.3,59.4,27.5,Low Loss,Mn-Zn,N88,100 ±10%,,,1600,390 (100°C),,260,N88,E DG,100,1.0000000000000001e-07,390,0.39,,,1600,,0.274,0.000735,0.00020139000000000002
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_14_5_6.pdf,B65513J0000R092 (N92),Production,EPCOS,E(ER),ER 14.5/6,14.5,5.9,6.7,High Bs,Mn-Zn,N92,"1100 +30,-20%",,0.0,1500,440 (100°C),,280,N92,E(ER),1100,1.1e-06,440,0.44,0.0,0.0,1500,,0.019,1.76e-05,3.34e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_9_5_5.pdf,B65523J0000R092 (N92),Production,EPCOS,E(ER),ER 9.5/5,9.5,5.0,5.0,High Bs,Mn-Zn,N92,"660 +30,-20%",,0.0,1500,440 (100°C),,280,N92,E(ER),660,6.6e-07,440,0.44,0.0,0.0,1500,,0.0136,8.81e-06,1.2000000000000002e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_11_5.pdf,B65525J0000R092 (N92),Production,EPCOS,E(ER),ER 11/5,11.0,5.0,6.0,High Bs,Mn-Zn,N92,"900 +30,-20%",,0.0,1500,440 (100°C),,280,N92,E(ER),900,9.000000000000001e-07,440,0.44,0.0,0.0,1500,,0.0141,1.24e-05,1.7400000000000002e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G0000X192 (N92),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,High Bs,Mn-Zn,N92,"5800 +30,-20%","7.5 (100mT, 100kHz, 100°C)",0.0,1500,440 (100°C),,280,N92,E(Large),5800,5.8e-06,440,0.44,0.0,0.0,1500,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_18_3_10.pdf,B66480G0000X192 (N92),Production,EPCOS,E(ER),ER 18/3/10,18.0,3.15,9.7,High Bs,Mn-Zn,N92,1800 ±25%,"0.39 (200mT, 100kHz, 100°C)",0.0,1500,440 (100°C),,280,N92,E(ER),1800,1.8000000000000001e-06,440,0.44,0.0,0.0,1500,,0.0221,3.02e-05,6.67e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_23_5_13.pdf,B66482G0000X192 (N92),Production,EPCOS,E(ER),ER 23/5/13,23.2,5.1,12.5,High Bs,Mn-Zn,N92,2200 ±25%,"0.95 (200mT, 100kHz, 100°C)",0.0,1500,440 (100°C),,280,N92,E(ER),2200,2.2e-06,440,0.44,0.0,0.0,1500,,0.032600000000000004,5.0299999999999996e-05,1.6400000000000002e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_25_6_15.pdf,B66484G0000X192 (N92),Production,EPCOS,E(ER),ER 25/6/15,25.0,5.5,14.8,High Bs,Mn-Zn,N92,3000 ±25%,"1.4 (200mT, 100kHz, 100°C)",0.0,1500,440 (100°C),,280,N92,E(ER),3000,3e-06,440,0.44,0.0,0.0,1500,,0.034,6.890000000000001e-05,2.3430000000000003e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_32_5_21.pdf,B66501G0000X192 (N92),Production,EPCOS,E(ER),ER 32/5/21,29.7,5.1,21.0,High Bs,Mn-Zn,N92,3800 ±25%,"2.4 (200mT, 100kHz, 100°C)",0.0,1500,440 (100°C),,280,N92,E(ER),3800,3.8e-06,440,0.44,0.0,0.0,1500,,0.0383,0.00010049999999999999,3.847000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_10_0.pdf,B64290L0618X095 (N95),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/10,25.3,14.8,10.0,Low Loss,Mn-Zn,N95,3200 ±25%,"1.85 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,Toroid(Toroid),3200,3.2000000000000003e-06,410,0.41000000000000003,0.0,0.0,3000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_29_5_19_0_14_9.pdf,B64290L0647X095 (N95),Production,EPCOS,Toroid(Toroid),R 29.5/19/14.9,29.5,19.0,14.9,Low Loss,Mn-Zn,N95,3700 ±25%,"3.1 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,Toroid(Toroid),3700,3.7e-06,410,0.41000000000000003,0.0,0.0,3000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_5_84_3_05_1_52.pdf,B64290P0056X095 (N95),Production,EPCOS,Toroid(Toroid),R 5.84/3.05/1.52,5.84,3.05,1.52,Low Loss,Mn-Zn,N95,580 ±25%,,0.0,3000,410 (100°C),,220,N95,Toroid(Toroid),580,5.800000000000001e-07,410,0.41000000000000003,0.0,0.0,3000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_3_43_1_78_1_78.pdf,B64290P0731X095 (N95),Production,EPCOS,Toroid(Toroid),R 3.43/1.78/1.78,3.43,1.78,1.78,Low Loss,Ni-Zn,N95,760 ±25%,,0.0,3000,410 (100°C),,220,N95,Toroid(Toroid),760,7.6e-07,410,0.41000000000000003,0.0,0.0,3000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_3_43_1_78_2_03.pdf,B64290P0745X095 (N95),Production,EPCOS,Toroid(Toroid),R 3.43/1.78/2.03,3.43,1.78,2.03,Low Loss,Mn-Zn,N95,760 ±25%,,0.0,3000,410 (100°C),,220,N95,Toroid(Toroid),760,7.6e-07,410,0.41000000000000003,0.0,0.0,3000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_32_30_dg.pdf,B65879Q0100K095 (N95),Production,EPCOS,PQ DG,PQ 32/30DG,32.0,15.175,22.0,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,PQ DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.0678,0.0001538,1.044e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_32_30_dg.pdf,B65879Q0150K095 (N95),Production,EPCOS,PQ DG,PQ 32/30DG,32.0,15.175,22.0,Low Loss,Mn-Zn,N95,150 ±10%,,,3000,410 (100°C),,200,N95,PQ DG,150,1.5000000000000002e-07,410,0.41000000000000003,,,3000,,0.0678,0.0001538,1.044e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_35_35_dg.pdf,B65881Q0100K095 (N95),Production,EPCOS,PQ DG,PQ 35/35DG,35.1,17.4,26.0,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,PQ DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.07970000000000001,0.00017099999999999998,1.3650000000000001e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_35_35_dg.pdf,B65881Q0150K095 (N95),Production,EPCOS,PQ DG,PQ 35/35DG,35.1,17.4,26.0,Low Loss,Mn-Zn,N95,150 ±10%,,,3000,410 (100°C),,200,N95,PQ DG,150,1.5000000000000002e-07,410,0.41000000000000003,,,3000,,0.07970000000000001,0.00017099999999999998,1.3650000000000001e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_50_50_dg.pdf,B65981Q0100K095 (N95),Production,EPCOS,PQ DG,PQ 50/50DG,50.0,25.0,32.0,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,PQ DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.113,0.000332,3.7630000000000004e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_50_50_dg.pdf,B65981Q0250K095 (N95),Production,EPCOS,PQ DG,PQ 50/50DG,50.0,25.0,32.0,Low Loss,Mn-Zn,N95,250 ±10%,,,3000,410 (100°C),,200,N95,PQ DG,250,2.5000000000000004e-07,410,0.41000000000000003,,,3000,,0.113,0.000332,3.7630000000000004e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_50_50_dg.pdf,B65981Q0400K095 (N95),Production,EPCOS,PQ DG,PQ 50/50DG,50.0,25.0,32.0,Low Loss,Mn-Zn,N95,400 ±10%,,,3000,410 (100°C),,220,N95,PQ DG,400,4.0000000000000003e-07,410,0.41000000000000003,,,3000,,0.113,0.000332,3.7630000000000004e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_65_60_dg.pdf,B65982Q0100K095 (N95),Production,EPCOS,PQ DG,PQ 65/60DG,65.0,30.0,45.0,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,PQ DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.137,0.0006,8.195e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_65_60_dg.pdf,B65982Q0250K095 (N95),Production,EPCOS,PQ DG,PQ 65/60DG,65.0,30.0,45.0,Low Loss,Mn-Zn,N95,250 ±10%,,,3000,410 (100°C),,200,N95,PQ DG,250,2.5000000000000004e-07,410,0.41000000000000003,,,3000,,0.137,0.0006,8.195e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/pq_65_60_dg.pdf,B65982Q0400K095 (N95),Production,EPCOS,PQ DG,PQ 65/60DG,65.0,30.0,45.0,Low Loss,Mn-Zn,N95,400 ±10%,,,3000,410 (100°C),,220,N95,PQ DG,400,4.0000000000000003e-07,410,0.41000000000000003,,,3000,,0.137,0.0006,8.195e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_40.pdf,B66210G0000X195 (N95),Production,EPCOS,E(Large),E 80/38/40,80.0,38.5,40.2,Low Loss Wide temperature range,Mn-Zn,N95,"12200 +30,-20%","6.05 (100mT, 25kHz, 120°C)",0.0,3000,410 (100°C),,220,N95,E(Large),12200,1.22e-05,410,0.41000000000000003,0.0,0.0,3000,,0.185,0.000785,0.00014522500000000002
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_32_16_11_dg.pdf,B66233Q0100K195 (N95),Production,EPCOS,E DG,E 32/16/11DG,32.0,16.4,11.0,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,E DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.074,9.7e-05,7.187000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_32_16_11_dg.pdf,B66233Q0150K195 (N95),Production,EPCOS,E DG,E 32/16/11DG,32.0,16.4,11.0,Low Loss,Mn-Zn,N95,150 ±10%,,,3000,410 (100°C),,220,N95,E DG,150,1.5000000000000002e-07,410,0.41000000000000003,,,3000,,0.074,9.7e-05,7.187000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_20_10_11.pdf,B66310G0000X195 (N95),Production,EPCOS,E(EE),E 20/10/11,20.4,10.1,11.0,Low Loss,Mn-Zn,N95,"3000 +30,-20%","1.38 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(EE),3000,3e-06,410,0.41000000000000003,0.0,0.0,3000,,0.0463,6.1e-05,2.83e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_42_21_15.pdf,B66325G0000X195 (N95),Production,EPCOS,E(EE),E 42/21/15,42.0,21.2,15.2,Low Loss,Mn-Zn,N95,"5100 +30,-20%","8.7 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(EE),5100,5.1e-06,410,0.41000000000000003,0.0,0.0,3000,,0.097,0.000178,1.73e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_42_21_20.pdf,B66329G0000X195 (N95),Production,EPCOS,E(EE),E 42/21/20,42.0,21.2,20.0,Low Loss,Mn-Zn,N95,"6700 +30,-20%","11.5 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(EE),6700,6.7e-06,410,0.41000000000000003,0.0,0.0,3000,,0.097,0.000234,2.2700000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_55_28_21_dg.pdf,B66335Q0250K195 (N95),Production,EPCOS,E DG,E 55/28/21DG,55.0,27.8,21.0,Low Loss,Mn-Zn,N95,250 ±10%,,,3000,410 (100°C),,220,N95,E DG,250,2.5000000000000004e-07,410,0.41000000000000003,,,3000,,0.124,0.000354,4.39e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_55_28_21_dg.pdf,B66335Q0400K195 (N95),Production,EPCOS,E DG,E 55/28/21DG,55.0,27.8,21.0,Low Loss,Mn-Zn,N95,400 ±10%,,,3000,410 (100°C),,220,N95,E DG,400,4.0000000000000003e-07,410,0.41000000000000003,,,3000,,0.124,0.000354,4.39e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_55_28_21_dg.pdf,B66335QO100K195 (N95),Production,EPCOS,E DG,E 55/28/21DG,55.0,27.8,21.0,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,E DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.124,0.000354,4.39e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_55_28_25_dg.pdf,B66344Q0100K195 (N95),Production,EPCOS,E DG,E 55/28/25DG,55.0,27.8,25.0,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,E DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.124,0.00041999999999999996,5.2100000000000006e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_55_28_25_dg.pdf,B66344Q0250K195 (N95),Production,EPCOS,E DG,E 55/28/25DG,55.0,27.8,25.0,Low Loss,Mn-Zn,N95,250 ±10%,,,3000,410 (100°C),,220,N95,E DG,250,2.5000000000000004e-07,410,0.41000000000000003,,,3000,,0.124,0.00041999999999999996,5.2100000000000006e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_55_28_25_dg.pdf,B66344Q0400K195 (N95),Production,EPCOS,E DG,E 55/28/25DG,55.0,27.8,25.0,Low Loss,Mn-Zn,N95,400 ±10%,,,3000,410 (100°C),,220,N95,E DG,400,4.0000000000000003e-07,410,0.41000000000000003,,,3000,,0.124,0.00041999999999999996,5.2100000000000006e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_34_17_11.pdf,B66361G0000X195 (N95),Production,EPCOS,E(ETD),ETD 34/17/11,34.0,17.5,11.1,Low Loss,Mn-Zn,N95,"3300 +30,-20%","3.7 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(ETD),3300,3.3e-06,410,0.41000000000000003,0.0,0.0,3000,,0.07859999999999999,9.709999999999999e-05,7.63e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_39_20_13_dg.pdf,B66363Q0100K195 (N95),Production,EPCOS,ETD DG,ETD 39/20/13DG,38.9,20.0,12.8,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,ETD DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.0922,0.000125,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_39_20_13_dg.pdf,B66363Q0150K195 (N95),Production,EPCOS,ETD DG,ETD 39/20/13DG,38.9,20.0,12.8,Low Loss,Mn-Zn,N95,150 ±10%,,,3000,410 (100°C),,220,N95,ETD DG,150,1.5000000000000002e-07,410,0.41000000000000003,,,3000,,0.0922,0.000125,1.15e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_44_22_15.pdf,B66365G0000X195 (N95),Production,EPCOS,E(ETD),ETD 44/22/15,43.8,22.5,15.2,Low Loss,Mn-Zn,N95,"4400 +30,-20%","8.85 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(ETD),4400,4.4e-06,410,0.41000000000000003,0.0,0.0,3000,,0.10300000000000001,0.000173,1.7800000000000002e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_49_25_16_dg.pdf,B66367Q0100K195 (N95),Production,EPCOS,ETD DG,ETD 49/25/16DG,48.5,24.9,16.7,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,ETD DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.114,0.00021099999999999998,2.4100000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_49_25_16_dg.pdf,B66367Q0250K195 (N95),Production,EPCOS,ETD DG,ETD 49/25/16DG,48.5,24.9,16.7,Low Loss,Mn-Zn,N95,250 ±10%,,,3000,410 (100°C),,220,N95,ETD DG,250,2.5000000000000004e-07,410,0.41000000000000003,,,3000,,0.114,0.00021099999999999998,2.4100000000000003e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32.pdf,B66371G0000X195 (N95),Production,EPCOS,E(Large),E 70/33/32,70.5,33.2,32.0,Low Loss,Mn-Zn,N95,"13000 +30,-20%","9 (100mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(Large),13000,1.3000000000000001e-05,410,0.41000000000000003,0.0,0.0,3000,,0.149,0.000683,0.00010200000000000001
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32_dg.pdf,B66371Q0100K195 (N95),Production,EPCOS,E DG,E 70/33/32DG,70.5,33.2,32.0,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,E DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.149,0.000683,0.00010200000000000001
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32_dg.pdf,B66371Q0250K195 (N95),Production,EPCOS,E DG,E 70/33/32DG,70.5,33.2,32.0,Low Loss,Mn-Zn,N95,250 ±10%,,,3000,410 (100°C),,220,N95,E DG,250,2.5000000000000004e-07,410,0.41000000000000003,,,3000,,0.149,0.000683,0.00010200000000000001
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_70_33_32_dg.pdf,B66371Q0400K195 (N95),Production,EPCOS,E DG,E 70/33/32DG,70.5,33.2,32.0,Low Loss,Mn-Zn,N95,400 ±10%,,,3000,410 (100°C),,220,N95,E DG,400,4.0000000000000003e-07,410,0.41000000000000003,,,3000,,0.149,0.000683,0.00010200000000000001
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20.pdf,B66375G0000X195 (N95),Production,EPCOS,E(Large),E 80/38/20,80.0,38.5,20.2,Low Loss Wide temperature range,Mn-Zn,N95,"5700 +30,-20%","7.5 (100mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,230,N95,E(Large),5700,5.7000000000000005e-06,410,0.41000000000000003,0.0,0.0,3000,,0.184,0.00039,7.180000000000001e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0080K195 (N95),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N95,80 ±10%,,,3000,410 (100°C),,220,N95,E DG,80,8e-08,410,0.41000000000000003,,,3000,,0.184,0.00039,7.180000000000001e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0100K195 (N95),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,E DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.184,0.00039,7.180000000000001e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0150K195 (N95),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N95,150 ±10%,,,3000,410 (100°C),,220,N95,E DG,150,1.5000000000000002e-07,410,0.41000000000000003,,,3000,,0.184,0.00039,7.180000000000001e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G0000X195 (N95),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,Low Loss,Mn-Zn,N95,"11000 +30,-20%","6.5 (100mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(Large),11000,1.1000000000000001e-05,410,0.41000000000000003,0.0,0.0,3000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27_dg.pdf,B66387Q0100K195 (N95),Production,EPCOS,E DG,E 65/32/27DG,65.0,32.8,27.4,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,E DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27_dg.pdf,B66387Q0250K195 (N95),Production,EPCOS,E DG,E 65/32/27DG,65.0,32.8,27.4,Low Loss,Mn-Zn,N95,250 ±10%,,,3000,410 (100°C),,220,N95,E DG,250,2.5000000000000004e-07,410,0.41000000000000003,,,3000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27_dg.pdf,B66387Q0400K195 (N95),Production,EPCOS,E DG,E 65/32/27DG,65.0,32.8,27.4,Low Loss,Mn-Zn,N95,400 ±10%,,,3000,410 (100°C),,220,N95,E DG,400,4.0000000000000003e-07,410,0.41000000000000003,,,3000,,0.147,0.000535,7.865e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_59_31_22.pdf,B66397G0000X195 (N95),Production,EPCOS,E(ETD),ETD 59/31/22,59.8,31.2,22.1,Low Loss,Mn-Zn,N95,"6600 +30,-20%","5.3 (100mT, 100kHz, 25°C)",0.0,3000,410 (100°C),,220,N95,E(ETD),6600,6.6e-06,410,0.41000000000000003,0.0,0.0,3000,,0.139,0.000368,5.1200000000000004e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_59_31_22_dg.pdf,B66397Q0100K195 (N95),Production,EPCOS,ETD DG,ETD 59/31/22DG,59.8,31.2,22.1,Low Loss,Mn-Zn,N95,100 ±10%,,,3000,410 (100°C),,220,N95,ETD DG,100,1.0000000000000001e-07,410,0.41000000000000003,,,3000,,0.139,0.000368,5.1200000000000004e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_59_31_22_dg.pdf,B66397Q0250K195 (N95),Production,EPCOS,ETD DG,ETD 59/31/22DG,59.8,31.2,22.1,Low Loss,Mn-Zn,N95,250 ±10%,,,3000,410 (100°C),,220,N95,ETD DG,250,2.5000000000000004e-07,410,0.41000000000000003,,,3000,,0.139,0.000368,5.1200000000000004e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/etd_59_31_22_dg.pdf,B66397Q0400K195 (N95),Production,EPCOS,ETD DG,ETD 59/31/22DG,59.8,31.2,22.1,Low Loss,Mn-Zn,N95,400 ±10%,,,3000,410 (100°C),,220,N95,ETD DG,400,4.0000000000000003e-07,410,0.41000000000000003,,,3000,,0.139,0.000368,5.1200000000000004e-05
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/ev_30_16_13.pdf,B66432G0000X195 (N95),Production,EPCOS,E(EV),EV 30/16/13,29.7,16.4,12.5,Low Loss,Mn-Zn,N95,"3500 +30,-20%","3.6 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(EV),3500,3.5000000000000004e-06,410,0.41000000000000003,0.0,0.0,3000,,0.0748,9.9e-05,7.41e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_23_5_13.pdf,B66482G0000X195 (N95),Production,EPCOS,E(ER),ER 23/5/13,23.2,5.1,12.5,Low Loss,Mn-Zn,N95,3700 ±25%,"0.86 (200mT, 100kHz, 100°C)",0.0,3000,410 (100°C),,220,N95,E(ER),3700,3.7e-06,410,0.41000000000000003,0.0,0.0,3000,,0.032600000000000004,5.0299999999999996e-05,1.6400000000000002e-06
